6," National Institute of Technology, Jamshedpur",/web/20180109055305/http://www.htcampus.com/college/national-institute-technology-jamshedpur/
6," Institute of Engineering & Management, Kolkata",/web/20180109055305/http://www.htcampus.com/college/institute-engineering-management-kolkata/
6," P.E.S. College of Engineering, Mandya",/web/20180109055305/http://www.htcampus.com/college/pescollege-engineering/
6, K.L. College of Engineering Veddeswaram,/web/20180109055305/http://www.htcampus.com/college/kl-college-engineering-veddeswaram/
6, JB Institute of Technology,/web/20180109055305/http://www.htcampus.com/college/jb-institute-technology/
6, Asia Pacific Institute Of Information Technology,/web/20180109055305/http://www.htcampus.com/college/asia-pacific-institute-information-technology/
6, Sikkim Manipal Institute of Technology,/web/20180109055305/http://www.htcampus.com/college/sikkim-manipal-institute-technology/
6, Centurion Institute of Technology,/web/20180109055305/http://www.htcampus.com/college/centurion-institute-technology/
6, Chandigarh College of Engineering & Technology,/web/20180109055305/http://www.htcampus.com/college/chandigarh-college-engineering-technology/
6," College of Technology & Engineering, Udaipur",/web/20180109055305/http://www.htcampus.com/college/college-technology-and-engineeringudaipur/
6, B.S. Abdur Rahman Crescent Engineering College,/web/20180109055305/http://www.htcampus.com/college/b-s-abdur-rahman-crescent-engineering-college/
6, Veermata Jijabai Technological Institute,/web/20180109055305/http://www.htcampus.com/college/veermata-jijabai-technological-institute/
6," Madhav Institute of Technology and Science, Gwalior",/web/20180109055305/http://www.htcampus.com/college/madhav-institute-technology-and-science-gwalior/
6," K.K. Wagh Education Society's Institute of Engineering, Education and Research",/web/20180109055305/http://www.htcampus.com/college/kk-wagh-education-societys-institute-engineering/
6, Maharaja Agrasen Institute of Technology,/web/20180109055305/http://www.htcampus.com/college/maharaja-agrasen-institute-technology/
6, S.A. Engineering College,/web/20180109055305/http://www.htcampus.com/college/s-engineering-college/
6, Shri Ramdeobaba Kamla Nehru Engineering College,/web/20180109055305/http://www.htcampus.com/college/shri-ramdeobaba-kamla-nehru-engineering-college-nagpurg/
6, Easwari Engineering College,/web/20180109055305/http://www.htcampus.com/college/easwari-engineering-college/
6," Rungta College of Engineering and Technology, Raipur",/web/20180109055305/http://www.htcampus.com/college/r-s-r-rungta-college-engineering-technology-raipur/
7, Dayananda Sagar College of Engineering,/web/20180109060816/http://www.htcampus.com/college/dayananda-sagar-college-engineering/
7, Kuppam Engineering College,/web/20180109060816/http://www.htcampus.com/college/kuppam-engineering-college/
7," National Institute of Technology, Patna",/web/20180109060816/http://www.htcampus.com/college/national-institute-technology-patna/
7, B.R.A.C.T's Vishwakarma Institute of Information Technology,/web/20180109060816/http://www.htcampus.com/college/brcts-vishwakarma-institute-information-technology/
7, Vignan Institute of Technology & Science,/web/20180109060816/http://www.htcampus.com/college/vignan-institute-technology-science/
7," University Institute of Engineering, Chandigarh University",/web/20180109060816/http://www.htcampus.com/college/university-institute-engineering-chandigarh-university/
7, Mepco Schlenk Engineering College,/web/20180109060816/http://www.htcampus.com/college/mepco-schlenk-engineering-collegesivakasi/
7, CVR College of Engineering,/web/20180109060816/http://www.htcampus.com/college/cvr-college-engineering/
7, MVJ College of Engineering,/web/20180109060816/http://www.htcampus.com/college/mvj-college-engineering/
7, Shri Guru Gobind Singhji Institute of Engineering and Technology,/web/20180109060816/http://www.htcampus.com/college/sggs-institute-engineering-and-technology/
7, Sri Ramakrishna Institute of Technology,/web/20180109060816/http://www.htcampus.com/college/sri-ramakrishna-institute-technology/
7," IES College of Technology, Bhopal",/web/20180109060816/http://www.htcampus.com/college/ies-college-technology-bhopal/
7," Maharashtra Academy of Naval Education & Training (MANET), Pune",/web/20180109060816/http://www.htcampus.com/college/maharashtra-academy-naval-education-training/
7," Madan Mohan Malaviya University of Technology, Gorakhpur",/web/20180109060816/http://www.htcampus.com/college/mmm-engineering-college/
7, Karnatak Law Society's Gogte Institute of Technology (GIT),/web/20180109060816/http://www.htcampus.com/college/karnatak-law-societys-gogte-institute-technology/
7, Bengal Institute of Technology & Management,/web/20180109060816/http://www.htcampus.com/college/bengal-institute-technology-and-management/
7, Bengal Institute of Technology,/web/20180109060816/http://www.htcampus.com/college/bengal-institute-technology/
7, Dwarkadas J. Sanghvi College of Engineering,/web/20180109060816/http://www.htcampus.com/college/dj-sanghvi-college-engineering/
7, RVR Institute of Engineering & Technology,/web/20180109060816/http://www.htcampus.com/college/rvr-institute-engineering-and-technology/
7," National Institute of Technology, Delhi",/web/20180109060816/http://www.htcampus.com/college/national-institute-technology-delhi/
7," Sathyabama University, Chennai",/web/20180109060816/http://www.htcampus.com/college/sathyabama-university/
7, Yeshwantrao Chavan College of Engineering,/web/20180109060816/http://www.htcampus.com/college/yeshwantrao-chavan-college-engineering/
7, Galgotias College of Engineering & Technology,/web/20180109060816/http://www.htcampus.com/college/galgotias-college-engineering-technology/
7, Malla Reddy College of Engineering & Technology,/web/20180109060816/http://www.htcampus.com/college/malla-reddy-college-engineering-and-technology/
7, Adhiyamaan College of Engineering,/web/20180109060816/http://www.htcampus.com/college/adhiyamaan-college-engineering/
7, MIT College of Engineering,/web/20180109060816/http://www.htcampus.com/college/mit-college-engineering/
7," Faculty of Technology, Dharmsinh Desai University",/web/20180109060816/http://www.htcampus.com/college/department-chemical-engineering-faculty-technology-dharmsinh-desai-university-nadiad/
7, Vel Tech Multi Tech Dr.Rangarajan Dr.Sakunthala Engineering College,/web/20180109060816/http://www.htcampus.com/college/vel-tech-multi-tech-dr-rangarajan-dr-sakunthala-engineering-college/
7, The National Institute of Engineering,/web/20180109060816/http://www.htcampus.com/college/national-institute-engineeringmysore/
7," Pimpri Chinchwad College of Engineering, Pune",/web/20180109060816/http://www.htcampus.com/college/pimpri-chinchwad-college-engineering-pune/
8," Institute of Engineering and Technology,JK Lakshmipat University,Rajasthan",/web/20180109062329/http://www.htcampus.com/college/institute-engineering-and-technology-jk-lakshmipat-university/
8, Acharya Institute of Technology,/web/20180109062329/http://www.htcampus.com/college/acharya-institute-technology/
8, Jabalpur Engineering College,/web/20180109062329/http://www.htcampus.com/college/jabalpur-engineering-college-jabalpur/
8," Government College of Engineering, Aurangabad",/web/20180109062329/http://www.htcampus.com/college/government-college-engineering-aurangabad/
8, Anand Institute Of Higher Technology,/web/20180109062329/http://www.htcampus.com/college/anand-institute-higher-technology/
8, Nitte Meenakshi Institute Of Technology,/web/20180109062329/http://www.htcampus.com/college/nitte-meenakshi-institute-technology/
8, Sree Chitra Thirunal College of Engineering,/web/20180109062329/http://www.htcampus.com/college/sree-chitra-thirunal-college-engineering/
8, JSS Academy of Technical Education,/web/20180109062329/http://www.htcampus.com/college/jss-academy-technical-education/
8," G. H. Patel College of  Engineering and Technology, Charutar Vidyamandal",/web/20180109062329/http://www.htcampus.com/college/g-h-patel-college-engineering-and-technology-charutar-vidyamandal/
8," Government College of Engineering, Amravati",/web/20180109062329/http://www.htcampus.com/college/government-college-engineering-amravati/
8, Noida Institute of Engineering and Technology,/web/20180109062329/http://www.htcampus.com/college/noida-institute-engineering-and-technology/
8," NMIMS' Mukesh Patel School of Technology Management & Engineering, Mumbai",/web/20180109062329/http://www.htcampus.com/college/mukesh-patel-school-technology-management-engineering/
8, NMAM Institute of Technology,/web/20180109062329/http://www.htcampus.com/college/nmam-institute-technology/
8, R.M.K. College of Engineering and Technology,/web/20180109062329/http://www.htcampus.com/college/rmk-college-engineering-and-technology/
8," University Institute of Chemical Engineering & Technology, Punjab University",/web/20180109062329/http://www.htcampus.com/college/university-institute-chemical-engineeringtechnology/
8, Jadavpur University,/web/20180109062329/http://www.htcampus.com/college/jadavpur-university-kolkata/
8, Pusa Institute of Technology (Formerly Polytechnic),/web/20180109062329/http://www.htcampus.com/college/pusa-polytechnic/
8, Annamalai University,/web/20180109062329/http://www.htcampus.com/college/annamalai-university/
8," Govt. Polytechnic College, Kalamassery",/web/20180109062329/http://www.htcampus.com/college/govt-polytechnic-college-kalamassery/
8," University School of Biotechnology, Guru Gobind Singh Indraprastha University",/web/20180109062329/http://www.htcampus.com/college/university-school-bio-technology-guru-gobind-singh-indraprastha-university/
8, College of Military Engineering,/web/20180109062329/http://www.htcampus.com/college/college-military-engineering-cme-pune/
8, St. Andrews Institute of Technology and Management,/web/20180109062329/http://www.htcampus.com/college/st-andrews-institute-technology-and-management/
